Date,Type,Name,Start,End,Duration
6/18/18,place,Unknown,2018-06-18T00:00:00-07:00,2018-06-18T07:11:14-07:00,25874
6/18/18,move,transport,2018-06-18T07:11:14-07:00,2018-06-18T07:17:35-07:00,381
6/18/18,place,Unknown,2018-06-18T07:17:35-07:00,2018-06-18T12:29:57-07:00,18742
6/18/18,move,transport,2018-06-18T12:29:57-07:00,2018-06-18T13:18:05-07:00,2888
6/18/18,place,Unknown,2018-06-18T13:18:06-07:00,2018-06-18T13:52:14-07:00,2048
6/18/18,move,walking,2018-06-18T13:52:14-07:00,2018-06-18T14:03:45-07:00,691
6/18/18,place,Unknown,2018-06-18T14:03:46-07:00,2018-06-18T14:05:31-07:00,105
6/18/18,move,walking,2018-06-18T14:05:31-07:00,2018-06-18T14:43:00-07:00,2249
6/18/18,place,Unknown,2018-06-18T14:43:01-07:00,2018-06-18T14:48:42-07:00,341
6/18/18,move,walking,2018-06-18T14:48:42-07:00,2018-06-18T14:57:55-07:00,553
6/18/18,place,Unknown,2018-06-18T14:57:56-07:00,2018-06-18T15:10:19-07:00,743
6/18/18,move,walking,2018-06-18T15:10:19-07:00,2018-06-18T15:14:09-07:00,230
6/18/18,place,Unknown,2018-06-18T15:14:10-07:00,2018-06-18T15:34:21-07:00,1211
6/18/18,move,walking,2018-06-18T15:34:21-07:00,2018-06-18T15:43:16-07:00,535
6/18/18,place,Unknown,2018-06-18T15:43:16-07:00,2018-06-18T15:45:32-07:00,136
6/18/18,move,walking,2018-06-18T15:45:32-07:00,2018-06-18T15:51:40-07:00,368
6/18/18,place,Unknown,2018-06-18T15:51:41-07:00,2018-06-18T15:52:44-07:00,63
6/18/18,move,walking,2018-06-18T15:52:44-07:00,2018-06-18T16:13:43-07:00,1259
6/18/18,place,Unknown,2018-06-18T16:13:44-07:00,2018-06-18T16:22:47-07:00,543
6/18/18,place,Unknown,2018-06-18T16:22:48-07:00,2018-06-18T16:34:24-07:00,696
6/18/18,place,Unknown,2018-06-18T16:34:25-07:00,2018-06-18T16:44:25-07:00,600
6/18/18,move,walking,2018-06-18T16:44:25-07:00,2018-06-18T17:17:48-07:00,2003
6/18/18,place,Unknown,2018-06-18T17:17:49-07:00,2018-06-18T17:36:47-07:00,1138
6/18/18,move,transport,2018-06-18T17:36:47-07:00,2018-06-18T18:03:40-07:00,1613
6/18/18,place,Unknown,2018-06-18T18:03:41-07:00,2018-06-18T20:01:06-07:00,7045
6/18/18,move,transport,2018-06-18T20:01:06-07:00,2018-06-18T20:07:06-07:00,360
6/18/18,place,Unknown,2018-06-18T20:07:07-07:00,2018-06-18T20:30:51-07:00,1424
6/18/18,move,transport,2018-06-18T20:30:51-07:00,2018-06-18T20:37:24-07:00,393
6/18/18,place,Unknown,2018-06-18T20:37:24-07:00,2018-06-18T22:00:03-07:00,4959
6/18/18,move,transport,2018-06-18T22:00:03-07:00,2018-06-18T22:09:44-07:00,581
6/18/18,place,Unknown,2018-06-18T22:09:44-07:00,2018-06-19T00:00:00-07:00,6616
