Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
6/18/18,transport,transport,2018-06-18T07:11:14-07:00,2018-06-18T07:17:35-07:00,381,3.853,0,0
6/18/18,transport,transport,2018-06-18T12:29:57-07:00,2018-06-18T13:18:05-07:00,2888,8.571,0,0
6/18/18,walking,walking,2018-06-18T13:47:15-07:00,2018-06-18T13:49:41-07:00,146,0.103,220,10
6/18/18,walking,walking,2018-06-18T13:52:14-07:00,2018-06-18T14:03:45-07:00,691,0.493,1084,47
6/18/18,walking,walking,2018-06-18T14:05:31-07:00,2018-06-18T14:43:00-07:00,2249,1.017,3273,97
6/18/18,walking,walking,2018-06-18T14:43:41-07:00,2018-06-18T14:46:39-07:00,178,0.124,267,12
6/18/18,walking,walking,2018-06-18T14:48:42-07:00,2018-06-18T14:57:55-07:00,553,0.277,726,26
6/18/18,walking,walking,2018-06-18T14:59:08-07:00,2018-06-18T14:59:48-07:00,40,0.019,60,2
6/18/18,walking,walking,2018-06-18T15:00:10-07:00,2018-06-18T15:02:28-07:00,138,0.099,213,9
6/18/18,walking,walking,2018-06-18T15:10:19-07:00,2018-06-18T15:14:09-07:00,230,0.098,311,9
6/18/18,walking,walking,2018-06-18T15:33:14-07:00,2018-06-18T15:33:40-07:00,26,0.012,40,1
6/18/18,walking,walking,2018-06-18T15:34:21-07:00,2018-06-18T15:43:16-07:00,535,0.218,702,21
6/18/18,walking,walking,2018-06-18T15:45:32-07:00,2018-06-18T15:51:40-07:00,368,0.180,581,17
6/18/18,walking,walking,2018-06-18T15:52:44-07:00,2018-06-18T16:13:43-07:00,1259,0.495,1382,47
6/18/18,walking,walking,2018-06-18T16:14:22-07:00,2018-06-18T16:20:42-07:00,380,0.266,571,25
6/18/18,walking,walking,2018-06-18T16:23:40-07:00,2018-06-18T16:29:12-07:00,332,0.232,498,22
6/18/18,walking,walking,2018-06-18T16:44:25-07:00,2018-06-18T17:17:48-07:00,2003,1.509,3512,144
6/18/18,walking,walking,2018-06-18T17:21:11-07:00,2018-06-18T17:21:30-07:00,19,0.009,30,1
6/18/18,transport,transport,2018-06-18T17:36:47-07:00,2018-06-18T18:03:40-07:00,1613,5.594,0,0
6/18/18,transport,transport,2018-06-18T20:01:06-07:00,2018-06-18T20:07:06-07:00,360,2.710,0,0
6/18/18,transport,transport,2018-06-18T20:30:51-07:00,2018-06-18T20:37:24-07:00,393,0.586,0,0
6/18/18,transport,transport,2018-06-18T22:00:03-07:00,2018-06-18T22:09:44-07:00,581,2.374,0,0
