Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
6/18/18,Unknown,2018-06-18T00:00:00-07:00,2018-06-18T07:11:14-07:00,25874,38.911597,-120.00495,,
6/18/18,Unknown,2018-06-18T07:17:35-07:00,2018-06-18T12:29:57-07:00,18742,38.911323,-120.00388,,
6/18/18,Unknown,2018-06-18T13:18:06-07:00,2018-06-18T13:52:14-07:00,2048,38.876728,-120.0803,,
6/18/18,Unknown,2018-06-18T14:03:46-07:00,2018-06-18T14:05:31-07:00,105,38.876626,-120.08804,,
6/18/18,Unknown,2018-06-18T14:43:01-07:00,2018-06-18T14:48:42-07:00,341,38.871621,-120.09449,,
6/18/18,Unknown,2018-06-18T14:57:56-07:00,2018-06-18T15:10:19-07:00,743,38.8685,-120.09602,,
6/18/18,Unknown,2018-06-18T15:14:10-07:00,2018-06-18T15:34:21-07:00,1211,38.867427,-120.09565,,
6/18/18,Unknown,2018-06-18T15:43:16-07:00,2018-06-18T15:45:32-07:00,136,38.867654,-120.09707,,
6/18/18,Unknown,2018-06-18T15:51:41-07:00,2018-06-18T15:52:44-07:00,63,38.868636,-120.09846,,
6/18/18,Unknown,2018-06-18T16:13:44-07:00,2018-06-18T16:22:47-07:00,543,38.872311,-120.10211,,
6/18/18,Unknown,2018-06-18T16:22:48-07:00,2018-06-18T16:34:24-07:00,696,38.872343,-120.10029,,
6/18/18,Unknown,2018-06-18T16:34:25-07:00,2018-06-18T16:44:25-07:00,600,38.872699,-120.09897,,
6/18/18,Unknown,2018-06-18T17:17:49-07:00,2018-06-18T17:36:47-07:00,1138,38.876728,-120.0803,,
6/18/18,Unknown,2018-06-18T18:03:41-07:00,2018-06-18T20:01:06-07:00,7045,38.932484,-120.04963,,
6/18/18,Unknown,2018-06-18T20:07:07-07:00,2018-06-18T20:30:51-07:00,1424,38.917139,-120.00972,,
6/18/18,Unknown,2018-06-18T20:37:24-07:00,2018-06-18T22:00:03-07:00,4959,38.911323,-120.00388,,
6/18/18,Unknown,2018-06-18T22:09:44-07:00,2018-06-19T00:00:00-07:00,6616,38.890176,-120.02363,,
6/19/18,Unknown,2018-06-19T00:00:00-07:00,2018-06-19T08:45:36-07:00,31536,38.890176,-120.02363,,
6/19/18,Unknown,2018-06-19T08:45:37-07:00,2018-06-19T09:43:44-07:00,3487,38.888575,-120.0255,,
6/19/18,Unknown,2018-06-19T09:49:49-07:00,2018-06-19T13:36:16-07:00,13587,38.911323,-120.00388,,
6/19/18,Unknown,2018-06-19T13:48:43-07:00,2018-06-19T16:22:58-07:00,9255,38.934681,-120.04404,,
6/19/18,Unknown,2018-06-19T16:22:59-07:00,2018-06-19T17:21:56-07:00,3537,38.932574,-120.03379,,
6/19/18,Unknown,2018-06-19T17:31:50-07:00,2018-06-19T19:01:49-07:00,5399,38.93752,-120.03369,,
6/19/18,Unknown,2018-06-19T19:18:22-07:00,2018-06-19T21:21:44-07:00,7402,38.912068,-120.00474,,
6/19/18,Unknown,2018-06-19T21:21:45-07:00,2018-06-19T22:57:39-07:00,5754,38.911518,-120.00442,,
6/19/18,Unknown,2018-06-19T23:02:40-07:00,2018-06-20T00:00:00-07:00,3440,38.890176,-120.02363,,
6/20/18,Unknown,2018-06-20T00:00:00-07:00,2018-06-20T09:30:38-07:00,34238,38.890176,-120.02363,,
6/20/18,Unknown,2018-06-20T09:30:39-07:00,2018-06-20T13:56:16-07:00,15937,38.888575,-120.0255,,
